category_id	category_text
90715	Home goods > Interior > Curtains and blinds > Curtain rods and accessories
61449900	Home goods > Interior > Curtains and blinds > Curtain rods and accessories > Curtain Accessories
61450890	Home goods > Interior > Curtains and blinds > Curtain rods and accessories > Cornices
61451883	Home goods > Interior > Curtains and blinds > Curtain rods and accessories > Accessories for the cornice
61452873	Home goods > Interior > Curtains and blinds > Curtain rods and accessories > Electric cornices
90717	Home goods > Interior > Curtains and blinds > Blinds
61453864	Home goods > Interior > Curtains and blinds > Blinds > Window blind
61454156	Home goods > Interior > Curtains and blinds > Blinds > Accessories for blinds
12808290	Home goods > Interior > Curtains and blinds > Roman blinds and roller blinds
60657148	Home goods > Interior > Curtains and blinds > Roman blinds and roller blinds > Roman curtains
60657769	Home goods > Interior > Curtains and blinds > Roman blinds and roller blinds > Roller blinds
12808926	Home goods > Interior > Wall key holders and cabinets
12859763	Home goods > Interior > Candle holders
14698788	Home goods > Interior > Photo frames
62962233	Home goods > Interior > Photo frames > Photo holder
63293677	Home goods > Interior > Photo frames > Photo Frames
14700407	Home goods > Interior > Screens
14702853	Home goods > Interior > Signs
15524469	Home goods > Interior > Book and magazine holders
62764250	Home goods > Interior > Book and magazine holders > Magazine rack
62764711	Home goods > Interior > Book and magazine holders > Decorative book holders
15587127	Home goods > Interior > Floor clock
15587213	Home goods > Interior > Table and mantel clocks
15587458	Home goods > Interior > Wall clock
6179129	Home goods > Furniture
90679	Home goods > Furniture > Soft Furniture
7286125	Home goods > Furniture > Soft Furniture > Sofas and couches
61981872	Home goods > Furniture > Soft Furniture > Sofas and couches > Modular sofas
61983351	Home goods > Furniture > Soft Furniture > Sofas and couches > Sofas are straight
61984834	Home goods > Furniture > Soft Furniture > Sofas and couches > Corner sofas
7286126	Home goods > Furniture > Soft Furniture > Armchairs
61986318	Home goods > Furniture > Soft Furniture > Armchairs > Chairs for the home
61987832	Home goods > Furniture > Soft Furniture > Armchairs > Armchair beds
12367773	Home goods > Furniture > Soft Furniture > Bean bags
62191737	Home goods > Furniture > Soft Furniture > Bean bags > Accessories for the bag chair
62192156	Home goods > Furniture > Soft Furniture > Bean bags > Bag chairs
90680	Home goods > Furniture > Children's Furniture
6509300	Home goods > Furniture > Children's Furniture > Chairs and stools
61968309	Home goods > Furniture > Children's Furniture > Chairs and stools > Children's chairs
61969112	Home goods > Furniture > Children's Furniture > Chairs and stools > Stools for children
11870336	Home goods > Furniture > Children's Furniture > Desks and tables
60992749	Home goods > Furniture > Children's Furniture > Desks and tables > Sets of children's tables and chairs
60993631	Home goods > Furniture > Children's Furniture > Desks and tables > Desks
60994512	Home goods > Furniture > Children's Furniture > Desks and tables > Children's tables
7286147	Home goods > Furniture > Full sets
90676	Home goods > Furniture > Full sets > Kitchen modules and headsets
61315494	Home goods > Furniture > Full sets > Kitchen modules and headsets > Kitchen sets
61316101	Home goods > Furniture > Full sets > Kitchen modules and headsets > Kitchen mounted modules
61316707	Home goods > Furniture > Full sets > Kitchen modules and headsets > Kitchen floor modules
90678	Home goods > Furniture > Full sets > Hallways
61317309	Home goods > Furniture > Full sets > Hallways > Hallway furniture Sets
61317849	Home goods > Furniture > Full sets > Hallways > Walls for the hallway
90681	Home goods > Furniture > Full sets > Bedrooms
90682	Home goods > Furniture > Full sets > Bathroom furniture
60766938	Home goods > Furniture > Full sets > Bathroom furniture > Bathroom Furniture Sets
60767768	Home goods > Furniture > Full sets > Bathroom furniture > Bathroom cabinets
90684	Home goods > Furniture > Full sets > Living rooms
61318390	Home goods > Furniture > Full sets > Living rooms > Living Room Furniture Sets
61319111	Home goods > Furniture > Full sets > Living rooms > Walls for the living room
7878919	Home goods > Furniture > Full sets > Children's rooms
62105143	Home goods > Furniture > Full sets > Children's rooms > Children's furniture sets
62105767	Home goods > Furniture > Full sets > Children's rooms > Walls for the nursery
12370553	Home goods > Furniture > Full sets > Offices
7791092	Home goods > Furniture > Furniture fittings
60934713	Home goods > Furniture > Furniture fittings > Gas lifts and furniture lifts
60939327	Home goods > Furniture > Furniture fittings > Furniture wheels and rollers
60943939	Home goods > Furniture > Furniture fittings > Furniture guides
60948551	Home goods > Furniture > Furniture fittings > Furniture hinges
60953168	Home goods > Furniture > Furniture fittings > Baseboards for countertops
60957781	Home goods > Furniture > Furniture fittings > Finishing profiles
60962397	Home goods > Furniture > Furniture fittings > Furniture handles
60967013	Home goods > Furniture > Furniture fittings > Furniture accessories
11917783	Home goods > Furniture > Bedroom furniture
1003092	Home goods > Furniture > Bedroom furniture > Mattresses
61795029	Home goods > Furniture > Bedroom furniture > Mattresses > Mattresses
61798169	Home goods > Furniture > Bedroom furniture > Mattresses > Mattress toppers
1003093	Home goods > Furniture > Bedroom furniture > Beds
6196807	Home goods > Furniture > Bedroom furniture > Bed bases
14199181	Home goods > Furniture > Bedroom furniture > Headboards
62999019	Home goods > Furniture > Bedroom furniture > Headboards > Headboards for the bed
63295642	Home goods > Furniture > Bedroom furniture > Headboards > Wall panels are soft
11917790	Home goods > Furniture > Tables and chairs
90673	Home goods > Furniture > Tables and chairs > Chairs, stools
61276996	Home goods > Furniture > Tables and chairs > Chairs, stools > Chairs
61280222	Home goods > Furniture > Tables and chairs > Chairs, stools > Knee chairs
61283444	Home goods > Furniture > Tables and chairs > Chairs, stools > Stools
6280628	Home goods > Furniture > Tables and chairs > Tables and coffee tables
60848228	Home goods > Furniture > Tables and chairs > Tables and coffee tables > Interior tables
60852219	Home goods > Furniture > Tables and chairs > Tables and coffee tables > Kitchen and bar tables
60856210	Home goods > Furniture > Tables and chairs > Tables and coffee tables > Sewing tables
10785221	Home goods > Furniture > Tables and chairs > Computer tables and desks
62115736	Home goods > Furniture > Tables and chairs > Computer tables and desks > Tables for art and drawing works
62117332	Home goods > Furniture > Tables and chairs > Computer tables and desks > Computer and writing desks
10785222	Home goods > Furniture > Tables and chairs > Computer chairs
11915828	Home goods > Furniture > Tables and chairs > Banquettes, ottomans, benches
62155921	Home goods > Furniture > Tables and chairs > Banquettes, ottomans, benches > Banquettes for home
62157414	Home goods > Furniture > Tables and chairs > Banquettes, ottomans, benches > Poufs for the house
62158907	Home goods > Furniture > Tables and chairs > Banquettes, ottomans, benches > Benches for the house
11917806	Home goods > Furniture > Wardrobes, cabinets, chests of drawers
90675	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets
61286666	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Furniture mezzanines
61289547	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Buffets
61292429	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Frames for cabinets
61295320	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Display cabinets
61298202	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Bookcases
61301083	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Wardrobes
61303965	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Cupboards above the washing machine
61306846	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Pencil cases
61309727	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Swing cabinets
61312609	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets > Folding cabinets
7286537	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets and dressers
61996474	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets and dressers > Dressers
61999241	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Cabinets and dressers > Curbstones
7296416	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Shelving and bookcases
62002010	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Shelving and bookcases > Wardrobe systems
62004684	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Shelving and bookcases > Storage racks
12609084	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Shelves
14739825	Home goods > Furniture > Wardrobes, cabinets, chests of drawers > Shoe racks
11917812	Home goods > Furniture > Inflatable, wicker and other furniture
1031249	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture
61801313	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture > Inflatable sofas
61801867	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture > Комплекты надувной мебели 
61802419	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture > Inflatable chairs and poufs
61802973	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture > Inflatable mattresses
61803525	Home goods > Furniture > Inflatable, wicker and other furniture > Inflatable furniture > Inflatable pillows
6178769	Home goods > Furniture > Inflatable, wicker and other furniture > Wicker furniture
7286160	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places
61989347	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Bar counters
61989992	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Storage rooms
61990640	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > File cabinets
61991292	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Cash desks
61991952	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Furniture for fitting rooms and PVZ
61992601	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Reception desks
61993249	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Desks for offices and institutions
61993893	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Stands for performances
61994541	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Office cabinets
61995185	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Cabinets for gas cylinders
61995829	Home goods > Furniture > Inflatable, wicker and other furniture > Furniture for public places > Locker room cabinets
8257358	Home goods > Furniture > Inflatable, wicker and other furniture > Folding beds
62106392	Home goods > Furniture > Inflatable, wicker and other furniture > Folding beds > Clamshell Accessories
62106749	Home goods > Furniture > Inflatable, wicker and other furniture > Folding beds > Clamshells
14728157	Home goods > Furniture > Inflatable, wicker and other furniture > Pumps and accessories
62726516	Home goods > Furniture > Inflatable, wicker and other furniture > Pumps and accessories > Spare parts and accessories for inflatable furniture
62727187	Home goods > Furniture > Inflatable, wicker and other furniture > Pumps and accessories > Pumps for inflatable products
16127714	Home goods > Furniture > Inflatable, wicker and other furniture > Document cabinets
16128400	Home goods > Furniture > Inflatable, wicker and other furniture > Benches and furniture section
12457459	Home goods > Furniture > Kitchen furniture
11870313	Home goods > Furniture > Kitchen furniture > Kitchen corners and dining groups
61002668	Home goods > Furniture > Kitchen furniture > Kitchen corners and dining groups > Lunch groups
61003171	Home goods > Furniture > Kitchen furniture > Kitchen corners and dining groups > Sofas and kitchen corners
12557426	Home goods > Furniture > Accessories
62831810	Home goods > Furniture > Accessories > Accessories for computer and writing desks
62834571	Home goods > Furniture > Accessories > Accessories for beds
62837332	Home goods > Furniture > Accessories > Accessories for kitchen furniture
62840093	Home goods > Furniture > Accessories > Furniture accessories
62842854	Home goods > Furniture > Accessories > Accessories for chairs and armchairs
62845625	Home goods > Furniture > Accessories > Accessories for cabinets and storage systems
62848388	Home goods > Furniture > Accessories > Furniture hooks
62851150	Home goods > Furniture > Accessories > Furniture countertops
7774309	Home goods > Holiday Products
91007	Home goods > Holiday Products > Postcards
61455924	Home goods > Holiday Products > Postcards > Business cards
61458664	Home goods > Holiday Products > Postcards > Envelopes for money
61461413	Home goods > Holiday Products > Postcards > Postcards
61464153	Home goods > Holiday Products > Postcards > Holiday invitations
91298	Home goods > Holiday Products > New Year’s goods
543487	Home goods > Holiday Products > New Year’s goods > Plastic Christmas trees
543488	Home goods > Holiday Products > New Year’s goods > Electric garlands
61720544	Home goods > Holiday Products > New Year’s goods > Electric garlands > Accessories for electric lights
61723311	Home goods > Holiday Products > New Year’s goods > Electric garlands > Electric lights
989179	Home goods > Holiday Products > New Year’s goods > New Year's decor
61731775	Home goods > Holiday Products > New Year’s goods > New Year's decor > Advent calendars without filling
61736438	Home goods > Holiday Products > New Year’s goods > New Year's decor > Christmas Tree Accessories
61741103	Home goods > Holiday Products > New Year’s goods > New Year's decor > Christmas wreaths
61745763	Home goods > Holiday Products > New Year’s goods > New Year's decor > Garlands for the Christmas tree
61750424	Home goods > Holiday Products > New Year’s goods > New Year's decor > Coniferous garlands
61755083	Home goods > Holiday Products > New Year’s goods > New Year's decor > Rains for the Christmas tree
61759742	Home goods > Holiday Products > New Year’s goods > New Year's decor > Gift Bags
61764399	Home goods > Holiday Products > New Year’s goods > New Year's decor > Tinsel
61769056	Home goods > Holiday Products > New Year’s goods > New Year's decor > New Year's decor
61773713	Home goods > Holiday Products > New Year’s goods > New Year's decor > New Year's lamps
61778370	Home goods > Holiday Products > New Year’s goods > New Year's decor > Artificial snow
61783029	Home goods > Holiday Products > New Year’s goods > New Year's decor > New Year's lanterns
61787686	Home goods > Holiday Products > New Year’s goods > New Year's decor > Snow balls
7797084	Home goods > Holiday Products > New Year’s goods > Natural Christmas trees
62101686	Home goods > Holiday Products > New Year’s goods > Natural Christmas trees > Christmas trees are alive
62101876	Home goods > Holiday Products > New Year’s goods > Natural Christmas trees > Lapniki
10563370	Home goods > Holiday Products > New Year’s goods > Christmas decorations
91299	Home goods > Holiday Products > Gift wrap
61467961	Home goods > Holiday Products > Gift wrap > Floral accessories
61472847	Home goods > Holiday Products > Gift wrap > Gift packaging
215930	Home goods > Holiday Products > Fireworks
61683884	Home goods > Holiday Products > Fireworks > Accessories for fireworks
61684814	Home goods > Holiday Products > Fireworks > Pyrotechnics Kits
61685748	Home goods > Holiday Products > Fireworks > Огни бенгальские 
61686683	Home goods > Holiday Products > Fireworks > Firecrackers
61687617	Home goods > Holiday Products > Fireworks > Rockets
61688547	Home goods > Holiday Products > Fireworks > Roman candles
61689477	Home goods > Holiday Products > Fireworks > Firework
61690421	Home goods > Holiday Products > Fireworks > The flare
61691356	Home goods > Holiday Products > Fireworks > Фейерверки летающие 
61692289	Home goods > Holiday Products > Fireworks > Pyrotechnic fountains
61693223	Home goods > Holiday Products > Fireworks > Firecrackers
61694155	Home goods > Holiday Products > Fireworks > Colored smoke
61695092	Home goods > Holiday Products > Fireworks > Festival balls
1568900	Home goods > Holiday Products > Diplomas, medals, badges
5151017	Home goods > Holiday Products > Balloons
61874179	Home goods > Holiday Products > Balloons > Balloon Accessories
61876245	Home goods > Holiday Products > Balloons > Balloons without helium
61878312	Home goods > Holiday Products > Balloons > Balloons with helium
6979619	Home goods > Holiday Products > Decorations for organizing holidays
7774311	Home goods > Holiday Products > Make-up
62094037	Home goods > Holiday Products > Make-up > Makeup Accessories
62095063	Home goods > Holiday Products > Make-up > Make-up paints
62096091	Home goods > Holiday Products > Make-up > Makeup Kits
62097116	Home goods > Holiday Products > Make-up > Tattoos are temporary
10761111	Home goods > Holiday Products > Soap bubbles
62113668	Home goods > Holiday Products > Soap bubbles > Soap bubbles
62114357	Home goods > Holiday Products > Soap bubbles > Solutions for soap bubbles
62115046	Home goods > Holiday Products > Soap bubbles > Devices for soap bubbles
13446419	Home goods > Holiday Products > Wedding decorations
10607801	Home goods > Household goods
12805274	Home goods > Household goods > Storing things
5013720	Home goods > Household goods > Storing things > Packages
61858944	Home goods > Household goods > Storing things > Packages > Accessories for storage bags
61860422	Home goods > Household goods > Storing things > Packages > Storage Bags
12807760	Home goods > Household goods > Storing things > Chests
12807781	Home goods > Household goods > Storing things > Baskets, boxes and organizers
61012134	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Accessories for baskets, boxes and organizers
61019139	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Storage containers
61026144	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Storage baskets
61033152	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Trunks for storing things
61040157	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Storage bags
61047165	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Storage organizers
61054173	Home goods > Household goods > Storing things > Baskets, boxes and organizers > Clothing Storage cases
12807791	Home goods > Household goods > Storing things > Vacuum bags
62727859	Home goods > Household goods > Storing things > Vacuum bags > Vacuum bags
62728832	Home goods > Household goods > Storing things > Vacuum bags > Pumps for vacuum bags
12943702	Home goods > Household goods > Cleaning tools
6943877	Home goods > Household goods > Cleaning tools > Garbage bags
12943705	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges
62781249	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges > Cleaning sponges
62785386	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges > Cleaning kits
62789525	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges > Wipes and cleaning cloths
62793665	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges > Decanter Cleaning Balls
62797803	Home goods > Household goods > Cleaning tools > Rags, brushes, sponges > Cleaning brushes
12943708	Home goods > Household goods > Cleaning tools > Mops and attachments
62759169	Home goods > Household goods > Cleaning tools > Mops and attachments > Mops nozzles and accessories
62760863	Home goods > Household goods > Cleaning tools > Mops and attachments > Mops
62762556	Home goods > Household goods > Cleaning tools > Mops and attachments > Mops with a bucket
12943710	Home goods > Household goods > Cleaning tools > Buckets and basins
61177924	Home goods > Household goods > Cleaning tools > Buckets and basins > Accessories for buckets and basins
61179584	Home goods > Household goods > Cleaning tools > Buckets and basins > Household tanks
61181243	Home goods > Household goods > Cleaning tools > Buckets and basins > Household buckets
61182901	Home goods > Household goods > Cleaning tools > Buckets and basins > Household kits from a bucket and a basin
61184559	Home goods > Household goods > Cleaning tools > Buckets and basins > Household basins
61186218	Home goods > Household goods > Cleaning tools > Buckets and basins > Cleaning carts
12943728	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes
62802831	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Household brooms
62804412	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Garbage grabs
62805992	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Dust collectors
62807574	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Household scoops
62809154	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Brushes with a dustpan for cleaning
62810734	Home goods > Household goods > Cleaning tools > Brooms, dustpans, floor brushes > Household brushes
12943735	Home goods > Household goods > Cleaning tools > Glass washers, scrapers, squeegees
63000344	Home goods > Household goods > Cleaning tools > Glass washers, scrapers, squeegees > Spare parts for glass washers and scrapers
63000353	Home goods > Household goods > Cleaning tools > Glass washers, scrapers, squeegees > Window Cleaning Kits
63002862	Home goods > Household goods > Cleaning tools > Glass washers, scrapers, squeegees > Scrapers for glass ceramics
63002873	Home goods > Household goods > Cleaning tools > Glass washers, scrapers, squeegees > Window washers
12943742	Home goods > Household goods > Cleaning tools > Gloves
12943940	Home goods > Household goods > Cleaning tools > Garbage bins
62880389	Home goods > Household goods > Cleaning tools > Garbage bins > Accessories for bins and bins
62882094	Home goods > Household goods > Cleaning tools > Garbage bins > Garbage cans
62883799	Home goods > Household goods > Cleaning tools > Garbage bins > Garbage buckets
62885502	Home goods > Household goods > Cleaning tools > Garbage bins > Containers for separate garbage collection
13022023	Home goods > Household goods > Bathroom and toilet accessories
13022028	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers
63054826	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Dispensers for bathroom and toilet
63054835	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Travel Bathroom Accessories Sets
63062368	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Accessories for dispensers
63062379	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Kumgans
63066152	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Soap dishes
63069923	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Bathroom Accessories Sets
63073695	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Bathroom Accessories Organizers
63077468	Home goods > Household goods > Bathroom and toilet accessories > Soap dishes, glasses and dispensers > Bathroom Glasses
13022029	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks
62473248	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Bathroom and toilet holders
62476946	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Dispensers for bathroom and toilet
62480644	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Sets of holders for bathroom and toilet
62484342	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Bathroom Hooks
62488040	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Suction cups for bathroom shelves
62491738	Home goods > Household goods > Bathroom and toilet accessories > Holders and hooks > Bathroom Racks
13022034	Home goods > Household goods > Bathroom and toilet accessories > Shelves, bookcases
13022237	Home goods > Household goods > Bathroom and toilet accessories > Brushes
62853912	Home goods > Household goods > Bathroom and toilet accessories > Brushes > Toilet brushes
62855068	Home goods > Household goods > Bathroom and toilet accessories > Brushes > Brush tips
13022240	Home goods > Household goods > Bathroom and toilet accessories > Curtains and cornices
62754158	Home goods > Household goods > Bathroom and toilet accessories > Curtains and cornices > Accessories for curtains and curtain rods in the bathroom
62755412	Home goods > Household goods > Bathroom and toilet accessories > Curtains and cornices > Bathroom curtain Rods
62756664	Home goods > Household goods > Bathroom and toilet accessories > Curtains and cornices > Bathroom Kits
62757916	Home goods > Household goods > Bathroom and toilet accessories > Curtains and cornices > Bathroom Curtains
13022247	Home goods > Household goods > Bathroom and toilet accessories > Floor mats
62744328	Home goods > Household goods > Bathroom and toilet accessories > Floor mats > Bathroom and toilet mats
62746140	Home goods > Household goods > Bathroom and toilet accessories > Floor mats > Anti-slip bath mats
62747949	Home goods > Household goods > Bathroom and toilet accessories > Floor mats > Sets of mats for the bathroom and toilet
62749758	Home goods > Household goods > Bathroom and toilet accessories > Floor mats > Toilet seat covers
13022251	Home goods > Household goods > Products for clothing and linen care
1564519	Home goods > Household goods > Products for clothing and linen care > Ironing board
61826960	Home goods > Household goods > Products for clothing and linen care > Ironing board > Ironing boards
61827484	Home goods > Household goods > Products for clothing and linen care > Ironing board > Sleeves for ironing board
6496840	Home goods > Household goods > Products for clothing and linen care > laundry dryer
60664094	Home goods > Household goods > Products for clothing and linen care > laundry dryer > Clothes dryers
60665117	Home goods > Household goods > Products for clothing and linen care > laundry dryer > Electric dryers for laundry
13041121	Home goods > Household goods > Products for clothing and linen care > Ironing board covers
62735059	Home goods > Household goods > Products for clothing and linen care > Ironing board covers > Accessories for Ironing Board covers
62957500	Home goods > Household goods > Products for clothing and linen care > Ironing board covers > Ironing Board Covers
13041154	Home goods > Household goods > Products for clothing and linen care > Washing accessories
63216629	Home goods > Household goods > Products for clothing and linen care > Washing accessories > Laundry Accessories
63216638	Home goods > Household goods > Products for clothing and linen care > Washing accessories > Laundry Accessories Sets
63218190	Home goods > Household goods > Products for clothing and linen care > Washing accessories > Washing boards
63291883	Home goods > Household goods > Products for clothing and linen care > Washing accessories > Ultrasonic washing devices
13041163	Home goods > Household goods > Products for clothing and linen care > Pellets removal machines
61192386	Home goods > Household goods > Products for clothing and linen care > Pellets removal machines > Spare parts for pellet removal machines
61192854	Home goods > Household goods > Products for clothing and linen care > Pellets removal machines > Pellet removal machines
13041190	Home goods > Household goods > Products for clothing and linen care > Rollers, brushes
60981820	Home goods > Household goods > Products for clothing and linen care > Rollers, brushes > Spare Roller Blocks for Cleaning Clothes
60982676	Home goods > Household goods > Products for clothing and linen care > Rollers, brushes > Rollers for cleaning clothes
15645424	Home goods > Household goods > Products for clothing and linen care > Accessories for drying
60864597	Home goods > Household goods > Products for clothing and linen care > Accessories for drying > Accessories for drying clothes
60865236	Home goods > Household goods > Products for clothing and linen care > Accessories for drying > Fastenings for a linen cord
60865873	Home goods > Household goods > Products for clothing and linen care > Accessories for drying > Clothespins for linen
60866511	Home goods > Household goods > Products for clothing and linen care > Accessories for drying > Linen cords
15687757	Home goods > Household goods > Products for clothing and linen care > Floor hangers
62740547	Home goods > Household goods > Products for clothing and linen care > Floor hangers > Outdoor hangers
62741694	Home goods > Household goods > Products for clothing and linen care > Floor hangers > Umbrella stands
62742836	Home goods > Household goods > Products for clothing and linen care > Floor hangers > Bag Stands
15687765	Home goods > Household goods > Products for clothing and linen care > Wall hangers
62537082	Home goods > Household goods > Products for clothing and linen care > Wall hangers > Wall hangers
62539099	Home goods > Household goods > Products for clothing and linen care > Wall hangers > Wall hooks
15687801	Home goods > Household goods > Products for clothing and linen care > Hangers
63110575	Home goods > Household goods > Products for clothing and linen care > Hangers > Accessories for hangers
63112037	Home goods > Household goods > Products for clothing and linen care > Hangers > Hangers
15989012	Home goods > Household goods > Products for clothing and linen care > Ironing Accessories
62395102	Home goods > Household goods > Products for clothing and linen care > Ironing Accessories > Accessories for ironing clothes
62395419	Home goods > Household goods > Products for clothing and linen care > Ironing Accessories > Stands and covers for the iron
13041230	Home goods > Household goods > Accessories for shoe care
13041252	Home goods > Household goods > Accessories for shoe care > Brushes and spoons
62951696	Home goods > Household goods > Accessories for shoe care > Brushes and spoons > Shoe Cleaning Accessories
62952664	Home goods > Household goods > Accessories for shoe care > Brushes and spoons > Shoe Spoons
13041267	Home goods > Household goods > Accessories for shoe care > Dryers and mold holders
63206139	Home goods > Household goods > Accessories for shoe care > Dryers and mold holders > Shoe Stretching Pads
63206293	Home goods > Household goods > Accessories for shoe care > Dryers and mold holders > Shoe Dryers
63207653	Home goods > Household goods > Accessories for shoe care > Dryers and mold holders > Form holders for shoe storage
13041314	Home goods > Household goods > Accessories for shoe care > Cosmetics and cleaning products
62823899	Home goods > Household goods > Accessories for shoe care > Cosmetics and cleaning products > Shoe Care Kits
62825272	Home goods > Household goods > Accessories for shoe care > Cosmetics and cleaning products > Shoe Stretchers
62826644	Home goods > Household goods > Accessories for shoe care > Cosmetics and cleaning products > Shoe care products
13041400	Home goods > Household goods > Accessories for shoe care > Insoles and laces
62377775	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Shoe Decorations
62379129	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Protection of shoes from wear
62380485	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Insoles
62381836	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Charging devices for insoles
62383187	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Shoe Laces Retainers and tips
62384538	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Protective covers for shoes
62385890	Home goods > Household goods > Accessories for shoe care > Insoles and laces > Shoelaces
13431995	Home goods > Household goods > Steelyards
23582210	Home goods > Antiques
62654964	Home goods > Antiques > Religious antique and vintage paraphernalia
62656538	Home goods > Antiques > Antique and vintage cans
62658112	Home goods > Antiques > Antique and vintage binoculars
62659688	Home goods > Antiques > Antique and vintage dishes
62661273	Home goods > Antiques > Antique and vintage glasses and tumblers
62662847	Home goods > Antiques > Antique and vintage vases
62664421	Home goods > Antiques > Antique and vintage haberdashery
62665995	Home goods > Antiques > Engravings, lithographs, antique and vintage maps
62667569	Home goods > Antiques > Vintage Wall Decor
62669144	Home goods > Antiques > Antique and vintage mirrors
62670718	Home goods > Antiques > Measuring instruments, antique and vintage
62672293	Home goods > Antiques > Antique and vintage stationery
62673867	Home goods > Antiques > Paintings, posters, antique and vintage panels
62675441	Home goods > Antiques > Vintage photo and video equipment accessories
62677017	Home goods > Antiques > Antique and vintage jugs and decanters
62678591	Home goods > Antiques > Antique and vintage furniture
62680166	Home goods > Antiques > Vintage lenses
62681740	Home goods > Antiques > Vintage gramophones
62683315	Home goods > Antiques > Antique and vintage trays
62684890	Home goods > Antiques > Antique and vintage candlesticks
